,position,company,description,reviews,location,Latitude,Longitude
170,Data Scientist,Tapestry,"Make a Lasting Impression. Join Tapestry, the first New York-based house of modern luxury lifestyle brands. A successful career at Tapestry is built on hard work, determination and a genuine passion for what you do. At Tapestry, you are part of a global house of brands that is built around our shared values of optimism, innovation and inclusivity. We believe anyone from anywhere can have the best idea, and with creativity and perseverance, anything is possible.
Whether it be Coach, Stuart Weitzman or Kate Spade, each of our great brands around the world helps people express themselves in their own unique ways.

Purpose: Retail as an industry is changing. With an increasing amount of shopping done online, traditional retailers must innovate to stay relevant. The Global Strategy and Data Labs Team at Tapestry is tackling these challenges by leveraging our deep data assets to provide a best in class, worldwide capability to drive actionable customer understanding. We are looking for individuals with a passion for discovery, innovation, and the power of advanced analytics to drive financial results and improve customer experiences. We work collaboratively with business partners across the organization to define the questions to ask, pursue the best opportunities, share insights, and develop practical business recommendations.
What you’ll do…
Build statistical analyses and machine learning models using rich, multi-brand, longitudinal data sets covering over 106 million customers globally
Communicate with our cross-functional business partners to find the right questions, the right data, and the right approaches needed to reach our goals
Be willing to work at all levels of a multi-billion dollar fashion retailer (design, marketing, customer retention and acquisition, pricing, inventory, logistics, ecommerce, wherever we can make an impact)
Collaborate with our data engineers to innovate in the sourcing, management, and use of data
Spend each day in a collaborative, friendly, challenging environment with the brightest, most driven people in retail in a brand new building at Hudson Yards with amazing views of Manhattan

What you’ll need…
A quantitative/technical/analytics education (Masters/PhD in a quantitative discipline preferred)
Proficiency in applying statistical/machine learning methods in the real world where the highest AUC isn’t always the best solution
Contemporary data engineering / data science technical skills (e.g. SQL, R, Python) and a desire to try out the cutting edge
No retail experience required. We’ll teach you retail. We’ll teach you fashion. Just bring your curiosity.
Tapestry, Inc. is an equal opportunity and affirmative action employer and we pride ourselves on hiring and developing the best people. All employment decisions (including recruitment, hiring, promotion, compensation, transfer, training, discipline and termination) are based on the applicant’s or employee’s qualifications as they relate to the requirements of the position under consideration. These decisions are made without regard to age, sex, sexual orientation, gender identity, genetic characteristics, race, color, creed, religion, ethnicity, national origin, alienage, citizenship, disability, marital status, military status, pregnancy, or any other legally-recognized protected basis prohibited by applicable law. *LI-JW1 Visit Tapestry, Inc. at http://www.tapestry.com/",25.0,"New York, NY",40.7127753,-74.0059728
171,Data Scientist,Reorg Research,"Reorg Research provides breaking news and market-moving intelligence along with cutting-edge technology and data for hedge funds, investment banks and law firms. We are changing the way that professionals access opaque or complex information, and we are always looking for bright minds to join us on that mission.

Reorg Research is one of the fastest growing start-ups in NYC and we are changing the way professionals access and understand complex information and data in their daily lives. In addition to being one of leading emerging platforms for financial intelligence, Reorg consumes numerous data feeds to help drive our editorial process and provide better access for our customers. With the ever-increasing size of our data and our goal to expand, develop, and refine our data sets and information streams, we are looking for a passionate individual to take our technology offering to new heights. Our goal is to build tools, systems, and models that will extract relevant, meaningful, and actionable information from our data sets with the goal to make our customers and our internal stakeholders better at their jobs. We believe that by combining very powerful technologies with sophisticated business professionals we can unlock billions of dollars of value for our users across a wide variety of job functions.
Responsibilities
Build a foundation of state of the art technical and scientific capabilities to enhance our cutting edge financial intelligence
Propose, build, and execute various data science models to leverage existing data to improve business and create new business avenues utilizing unstructured data
Work on the complex problems at the intersection of finance and technology
Collaborate with the product and technology teams to contribute to the advanced data analytics and product development efforts
Apply Data Science principles to solve practical, real world problems
Requirements
M.S. in a quantitative field
3+ years of professional experience as a Data Scientist
NLP experience is a must
Experience with unstructured text data and performing tasks such as text mining, sentiment analysis, language modeling, classification, and information retrieval tasks
Proficient in R and Python
Familiar with SQL and NoSQL
Reorg Research provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, Reorg Research complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training",,"New York, NY",40.7127753,-74.0059728
172,Data Scientist,7Park Data,"We are looking for a Data Scientist who will help us discover actionable information and signals within the vast amounts of data we collect and process. Your primary focus will be to apply advanced statistical modeling techniques to large large, un/semi-structured datasets. At 7Park, our product is data, so the opportunities for an experienced data scientist are almost limitless. Solid data hygiene skills - the ability to assess ""messy"" data and locate insights - are essential to success.
Compensation package: includes highly competitive salary, bonus, equity and 401(k) plan.

Responsibilities
Lead discovery processes with stakeholders to identify data product requirements and the expected outcome
Plan, develop, and apply leading-edge analytic and quantitative tools and modeling techniques to help 7Park Data’ clients gain insights and improve decision-making
Review internal and external analytical techniques, identify what data is available and relevant, source the necessary data
Processing, cleansing, and verifying the integrity of data used for analysis
Collaborate with Data Engineers and Software Developers to develop experiments and deploy solutions to production
Utilize patterns and variations in volume, speed and other characteristics of data to strength 7Park's data products, and develop new ones
Write research reports describing the experiment conducted, results, and findings
Make strategic recommendations to technology, product, and senior management
Leads the design and deployment of enhancements and fixes to systems as needed
Requirements
Master’s Degree or higher with solid quantitative experience. PHD degree preferred
Five years relevant professional experience with a proven track record of leveraging analytics and large amounts of data to drive significant business impact
Solid knowledge of statistical techniques (parametric and non-paramentric methods, ML, visualization).
Deep knowledge of statistical modeling in the R language and/or Python/Pandas
Experience modeling large data sets using Hadoop MapReduce, Spark, etc., is a plus
Experience leading teams
Company Description

7Park Data is the trusted source of consumer and business insights for global companies, powered by our proprietary insights platform of passively collected behavioral data with massive scale. 7Park Data’s industry-leading data intelligence products report on vital performance measures with unparalleled granularity and scale.
Our platform contextualizes real-time data more than 1 billion global consumers across 100+ countries to deliver businesses unprecedented clarity into marketplace trends, evolving customer preferences and company performance. 7Park Data has 50 employees and is headquartered in NYC.",,"New York, NY",40.7127753,-74.0059728
173,Data Scientist,Ipsos North America,"Data Scientist

Ipsos is the global market research leader with over 16,000 employees spread across offices in 88 countries, who help our clients – governments, Fortune 500 companies, and major international NGOs shape the world around us.

We are currently seeking a recent/future graduate with experience in Data Science to join the U.S. group and support our Risk Analytics Division. You will become a part of the team, which – among other interesting projects – works on real time political risk analytics, including global election and public opinion forecasting.

A great candidate will have deep interest in data and analytics and the dedication to apply that passion. We need someone that possesses the technical ability and the communication skills to implement data science methods for a diverse set of client needs, uncover insights, and relate them concisely and clearly to stakeholders at varying levels of technical sophistication. The role also requires conscientious attention to detail, an ability to work well on a small team, and a self-starter approach to debugging and problem solving. Bonus points for that unique mix of intelligence and laziness.

As a Data Scientist, you will:

Work closely with team members on design and execution of large-scale modeling efforts, including programming, statistical analysis, and reporting.
Collaborate on programming new data science products by translating needs identified with clients into analytic frameworks that can be developed into polished applications.
Maintain and enhance large codebases underlying existing key applications.
Support other marketing science analyses for clients as required.
Communicate with and provide consulting for internal teams and external clients on data models, analysis findings, process efficiency, and marketing science best practices.

Requirements:

Proficiency in advanced Python programming, including the ability to produce and maintain reusable and modular codebases.
Bachelor’s degree.
Comfortable working in a highly collaborative, consensus-oriented environment.
Experience in analytics, extracting and surfacing value from quantitative data.
Strong eye for detail, ability to communicate scientific concepts both in written form and verbally, and excellent time-management skills.

Pluses:

Professional or academic experience with modern techniques and algorithms in machine learning and statistical computing such as neural networks, genetic algorithms, Bayesian modeling, data fusion, drivers analysis, clustering/segmentation, predictive analytics, network analysis, Monte Carlo, and agent-based models.
Working knowledge of SQL and experience with database design and administration.
Experience with version control systems (e.g. Git).
Large dataset manipulation. Experience in distributed storage and computing.
Experience with JavaScript, esp. visualization libraries (e.g. d3.js).
Experience creating and deploying web applications.
Advanced degree (M.S., Ph.D.), but by no means required.
Experience in the field of Market Research.

This position can be located in our Chicago, NYC, San Francisco or Washington DC, office

#LI-LM1
Required Skills

Required Experience",333.0,"New York, NY",40.7127753,-74.0059728
174,Data Scientist,Conde Nast,"Condé Nast is home to many of the world's most-celebrated magazine and website brands. The company's reputation for excellence is the result of our commitment to publish the best consumer, trade and lifestyle content. Our brands include Vogue, Glamour, Vanity Fair, New Yorker, Wired, Epicurious, and many more. Passion is the core of our philosophy at Condé Nast. Our mission is not only to inform readers but to ignite and nourish their passions.
We are seeking an experienced and highly motivated data scientist to join our team in New York. This individual will support enterprise initiatives on segmentation, personalization, and campaign forecasting/optimization through in-depth, statistical &amp; quantitative analyses of consumer data, and integration of high quality prediction systems into our brands &amp; products.
Primary Responsibilities
Conduct statistical analysis of consumer web, demographic, behavioral, and transactional data in support of strategic initiatives, from very large datasets (both structured and unstructured). Project work covers all phases – conceptualization, assessment, planning, data acquisition, profiling, modeling, documentation, and presentation of findings/recommendations.
 Design tests, benchmark and track performance of analytic solutions/models over time.
Work with management and organizational peers to improve business results, by applying machine learning to ongoing business activities, and develop recommendations to guide future activities.
 Work with partners in Data Engineering, Marketing, Product, Programmatic and Ad Operations teams, to operationalize integration of analytic models into production environment(s).
 Conduct exploratory analysis against consumer data from internal or external sources, to surface interesting and valuable insights.
Stay current on relevant academic and industry developments to identify best-in-class algorithms, techniques, libraries, etc.
Partner with team members to evolve existing capabilities.
Perform ad hoc analytic tasks and reporting as needed.
Required Skills:
The ideal candidate will have many, if not all, of the skills and experience here:
Exceptional quantitative analytics/applied statistics skills, including regression, clustering, machine learning, and other techniques appropriate for large scale data analysis.
Exceptional skills with Python and R.
Exceptional programming skills, in a modern-stack, Linux environment. This includes knowledge of approaches to automate workflows and data pipelines.
Experience with big data technologies: Hadoop, AWS/EMR, Spark, Hive.
Two or more years of business/marketing analytics experience, preferably in a consumer-based media organization.
Exceptional communication skills, particularly in communicating and visualizing quantitative findings in a compelling and actionable manner for management.
Strong set of professional skills: attention to detail; analytic, logical and creative problem solving; critical thinking; ability to work independently and within a cross-functional team.
 Advanced degree with an emphasis in a quantitative discipline such as statistics, engineering, economics or mathematics. PhD preferred.
About Conde Nast Co/Lab
The Co/Lab Team at Condé Nast is a multidisciplinary group of designers, strategists, researchers, product managers and engineers dedicated to creating and building innovative, user-centric solutions. Focused on crafting transformative experiences for existing and emerging products, the team shapes and drives the digital strategy across Condé’s portfolio of brands.",241.0,"New York, NY 10007",40.7136487,-74.0087126
175,Data Scientist,Intent Media,"Intent Media isn’t your usual company. Our work is powered by the premise that every person at Intent Media is unique and possesses a distinct set of skills, personality, and passions. We embrace our collective talents to tackle technical challenges, refine our successfully disruptive business ideas and co-create one of the most human and inspiring work cultures out there. We are a team of collaborators who value and reward shared success over individual heroics.

As a member of our Data Science team, you will use your quantitative expertise to identify new areas of research and optimization, and then see those ideas through to production. Data Science is a fundamental contributor to Intent Media’s success - your work will have a direct and tangible impact on the business.

There are no typical projects, but a workflow might involve performing research and analysis against petabytes of historical data using our collection of large-scale analytics tools like Spark, Snowflake, and RedShift, building prototypes using mostly Scala or another functional language, pairing with engineers on the Modeling and Prediction team to harden and deploy the functionality, and running live tests to monitor the results.

All of these steps take place in an environment of respect and collaboration, and the Data Science team is empowered to own its agile processes. Every member of the team is expected to be both a student and teacher, and we believe that the most effective Data Science team is one that is collectively learning and growing. Experience in coaching and mentoring colleagues at all levels is strongly desired. As part of the Data Science team, you’d help build out a real-time predictive analytics platform that makes decisions for some of the largest sites on the web.

About You:

Significant industry experience in several of the following areas: personalized experiences, big data analytics, implementing machine learning &amp; statistical methods, designing and running A/B tests, product design and life cycle, writing production code, designing online auctions.
Experience in user experience customization a plus
Experience coaching and mentoring team members
Experience writing production software in languages like Scala, Clojure, Java, Python, or C++ in an agile, collaborative environment
Experience with handling large amounts of data (TB+) in a production setting
Experience with Spark is a significant plus
You are familiar with Test Driven Development and treat your test code with the same respect as production code.
Experience in ad-tech a plus

About Us:
Intent Media is the data science company for the world’s leading travel sites. Sophisticated machine learning capabilities — trained and fine-tuned for years — enable us to serve ads and conversion-boosting user experiences based on a unique understanding of where a given user is in the shopping journey.

We operate in more than 40 countries with hundreds of airline, hotel, car rental, online travel agency and meta-search partners around the globe, including nine of the top 10 OTAs and meta-search sites in North America. We’re over 100 people strong, with offices in NYC (HQ), London and Munich.

Every day, we’re inspired by two pursuits. First, we’re building novel products that are upending e-commerce. Second, we’re building the company we’ve always wanted to work for — one that’s open, human and collaborative, where very smart people come together to share ideas and get things done. We’ve been included on the Crain’s top 100 places to work in NYC list for six years running!

Love Your Job!

Our employees enjoy coming to work, and we let them know they're valued.

Our vibrant team accomplishes a lot every day, but we insist upon work/life balance so things never become stale. We don’t take ourselves too seriously, but we take our work very seriously. We believe that in order for our employees to perform their best, they need access to strategic decisions, and so our flat structure and open communication invite innovation from all levels — ideas flow freely.

We offer competitive compensation, stock options, and great perks &amp; benefits, including:


Unlimited vacation
A generous parental leave policy
A beautiful, dog-friendly office in SoHo with drinks and snacks
An open environment with lots of natural light and roof deck access
Annual $2,000 learning budget and Citi Bike membership
Access to Fond, our employee perks program featuring deals and discounts on hundreds of products and services
Access to Sherpaa, a telehealth service with 24/7
In-office yoga classes
Company-wide social events, and more!

So what are you waiting for? Apply with your resume in just a few clicks! You can learn more about us at:

About Intent Media ( http://www.intentmedia.com/about )

Intent Media Products ( http://www.intentmedia.com/products )

Instagram ( https://www.instagram.com/intentmedia/ )

LinkedIn ( https://www.linkedin.com/company/205917/ )

Twitter ( http://www.twitter.com/intentmedia )",2.0,"New York, NY",40.7127753,-74.0059728
176,Data Scientist,ITL USA,"Infosys – DNA - Analytics - Data Scientist - US

Infosys is a global leader in technology services and consulting. We enable clients in more than 50 countries to create and execute strategies for their digital transformation. From engineering to application development, knowledge management and business process management, we help our clients find the right problems to solve, and to solve these effectively. Our team of 200,000 innovators, across the globe, is differentiated by the imagination, knowledge and experience, across industries and technologies, that we bring to every project we undertake.

Wanted: Global Innovators To Help Us Build Tomorrow’s Enterprise Using

As a Data Scientist, you will significantly contribute to identifying best-fit architectural solutions for one or more projects; apply data science techniques to analyze large amounts of data, presenting data insights using high impact visualization, provide regular support/guidance to project teams on complex coding, issue resolution and execution. You will collaborate with some of the best talent in the industry to create and implement innovative high quality solutions, participate in Sales and various pursuits focused on our clients' business needs. You will be part of a learning culture, where teamwork and collaboration are encouraged, excellence is rewarded, and diversity is respected and valued.

Location for this position can be: Raleigh, NC, New York, NY, Jersey City, NJ, Boston, MA, San Francisco Bay Area, CA. This role will require relocation and may require travel.

U.S. citizens and those authorized to work in the U.S. are encouraged to apply. We are unable to sponsor at this time.

Qualifications
Basic
Bachelor’s degree or foreign equivalent required from an accredited institution. Will also consider three years of progressive experience in the specialty in lieu of every year of education.At least 7 years of experience in Information Technology.

Preferred
Masters or Ph.D. in Mathematics, Statistics, Computer Science, Operations Research, Engineering Science, Astrophysics, Computational Biology.Exposure to data science and machine learning techniques and best practices including processing, cleansing, and verifying the integrity of data used for analysis
Apply analytical rigor and statistical methods to analyze large amounts of data, using advanced analytics techniques.Experience with Python/R/Scala in Natural Language Processing (NLP) and Text Analytics, Time series modelling or Computer Vision.
At least 5 years of experience understanding business requirements from client and translate it to appropriate Data Analytics use casesAt least 4 years of experience leading project planning and delivery effort from the domain teamAt least 3 years of programming in R/Python and SQLExperience in Tableau/Spotfire Visualization and ability to quickly ramp up on PowerBI
Strong skills in communicating and presenting data-derived insights to non-technical audiences appropriatelyStrong skills in communicating and presenting data-derived insights to non-technical audiences appropriatelyExpected to build value through deep product, functional and application expertise and client engagement capabilitiesApply analytical rigor and statistical methods to analyze large amounts of data, using advanced analytics techniques.
The job also entails sitting as well as working at a computer for extended periods of time. Should be able to communicate by telephone, email or face to face.

About Us
Infosys is a global leader in consulting, technology and outsourcing solutions. We enable clients, in more than 30 countries, to stay a step ahead of emerging business trends and outperform the competition. We help them transform and thrive in a changing world by co-creating breakthrough solutions that combine strategic insights and execution excellence.

EOE/Minority/Female/Veteran/Disabled/Sexual Orientation/Gender Identity/National Origin",10251.0,"New York, NY",40.7127753,-74.0059728
177,Data Scientist,Morgan Stanley,"Company Profile
Morgan Stanley is a leading global financial services firm providing a wide range of investment banking, securities, investment management and wealth management services. The Firm's employees serve clients worldwide including corporations, governments and individuals from more than 1,200 offices in 43 countries.
As a market leader, the talent and passion of our people is critical to our success. Together, we share a common set of values rooted in integrity, excellence and strong team ethic. Morgan Stanley can provide a superior foundation for building a professional career - a place for people to learn, to achieve and grow. A philosophy that balances personal lifestyles, perspectives and needs is an important part of our culture.

Technology
Technology works as a strategic partner with Morgan Stanley business units and the world's leading technology companies to redefine how we do business in ever more global, complex, and dynamic financial markets. Morgan Stanley's sizeable investment in technology results in quantitative trading systems, cutting-edge modeling and simulation software, comprehensive risk and security systems, and robust client-relationship capabilities, plus the worldwide infrastructure that forms the backbone of these systems and tools. Our insights, our applications and infrastructure give a competitive edge to clients' businesses—and to our own.

MS Investment Management (IMIT) Technology
Morgan Stanley Investment Management (IMIT) Technology exclusively partners with the Morgan Stanley Investment Management (MSIM) business division to design and develop systems and integrate vendor products to globally support full life cycle business processing. Activities include Portfolio Analysis, Risk, Trading, Operations, and Sales &amp; Marketing. Morgan Stanley Investment Management (MSIM) Technology also provides holistic support and quality assurance across the suite of applications used in the MSIM environment.

The Role
Sales and Marketing are looking for an experienced Data Scientist with Machine Learning focus. The person in this role would be responsible for conducting data analysis and developing predictive models leveraging data science and machine learning to solve various business use cases, including sales prospecting, segmentation, and lead generation. We are looking for a Data Scientist who will support our product, sales, leadership and marketing teams with insights gained from analyzing company and external data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.

Responsibilities

Work with stakeholders to identify opportunities for leveraging company data to drive business analytics solutions.
Research and develop statistical learning models for data analysis
Communicate results and ideas to key decision makers
Identify valuable data sources and automate collection processes
Undertake preprocessing of structured and unstructured data
Analyze large amounts of information to discover trends and patterns
Build predictive models and machine-learning algorithms
Combine models through ensemble modeling
Present information using data visualization techniques
Collaborate with sales, marketing and product development teams

Skills and Experience

Strong problem solving skills with an emphasis on sales and marketing predictive analytics.
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc.
Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc.
Experience analyzing data from 3rd party providers: MarketMetrics, etc.
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc.
Experience visualizing/presenting data for stakeholders using: Business Objects, Tableau, D3, ggplot, etc.

Requirements

BSc/BA in Computer Science, Statistics, Applied Math, Engineering or relevant field; Graduate degree in Data Science or other quantitative field is preferred
Proven experience as a Data Scientist or Data Analyst
7+ years’ practical experience with SAS, ETL, data processing, database programming and data analytics
Extensive background in data mining and statistical analysis
Able to understand various data structures and common methods in data transformation
Excellent pattern recognition and predictive modeling skills
Experience with programming languages such as Java/Python an asset
Understanding of machine-learning and operations research
Knowledge of R, SQL and Python; familiarity with Scala, Java or C++ is an asset
Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop)
Analytical mind and business acumen
Strong math skills (e.g. statistics, algebra)
Problem-solving aptitude
Excellent communication and presentation skills

",2694.0,"New York, NY",40.7127753,-74.0059728
178,Data Scientist,Alphasights: Engineering,"At AlphaSights, we search through more than 500 million professionals working in the world today to find the small handful of experts qualified to answer our clients needs. They use these insights to drive amazing progress ( https://www.alphasights.com/use-cases ) within their organisations. Our mission is to provide access to dispersed, hidden, and underutilized knowledge.

We’ve made terrific progress working in this new space, but there is still an incredible amount of work to do. We’ve only just scratched the surface on how we can apply technology to this problem.

AlphaSights' Data Scientists help to build new products, improve search and discovery, and perform predictive analysis to improve new client conversions. As a data scientist you will find patterns in a unique view into the world economy and develop an understanding of why clients seek experts. Ultimately, your work will power the next generation of features to help our clients find who their looking for.

We're looking for people who are interested in building software systems to an incredibly high standard, comfortable working across multiple languages, and learn quickly when new technologies are introduced. We care more about your engineering and data science skills versus your deep knowledge of a particular language or framework.

You will:

Improve the speed at which we can help clients find the advisors they are looking for
Develop data science products to improve workflow effeciency
Work in small, nimble teams
Understand our business context deeply and leverage your engineering and data science knowledge to propose creative solutions to problems
Write production level code to expose the models that you build
Contribute to our open source projects ( https://engineering.alphasights.com/open-source )

You might be a fit if you:

Have 3+ years of industry experience
Have experience with Natural Language Processing, including techniques such as Word2Vec, Recurrent Neural Networks, and LSTMs
Have built Machine Learning solutions, Statistical Models, or Recommendation Systems that serve results on demand to web applications
Enjoy the end to end ownership, decision making, and fast paced development of greenfield projects
Have a proven track record of building product offerings end to end
Constantly learn from and mentor others
See yourself as an entrepreneur as well as a data scientist
Are interested in working in a team applying data science to solve challenging business problems
Deep learning a plus

You might work on:

Recommendation systems
Predictive models using real time data of the global economy
Trend analysis

Who you would work with:

You would join a dynamic, multinational, and diverse team who enjoy solving interesting problems in a collaborative environment
We have self-taught engineers and data scientists as well as graduates from top Computer Science and Engineering schools
Your co-workers will include motivated recent graduates as well as experienced industry leaders from companies such as Google and Amazon

Don't worry if your experience or background doesn't match all of these areas, we believe a broad spectrum of experience ( https://engineering.alphasights.com/#team ) provides great perspective on solving problems in new and innovative ways and we’d love to hear from you.

Find out more ( http://engineering.alphasights.com )",,"New York, NY",40.7127753,-74.0059728
179,Data Scientist,Oath Inc,"Oath, a subsidiary of Verizon, is a values-led company committed to building brands people love. We reach over one billion people around the world with a dynamic house of 50+ media and technology brands. A global leader in digital and mobile, Oath is shaping the future of media.


A Little About Oath:

Oath, a subsidiary of Verizon, is a values-led company committed to building brands people love. We reach over one billion people around the world with a dynamic house of 50+ media and technology brands. A global leader in digital and mobile, Oath is shaping the future of media.


Our mission:
Build brands consumers love
Build platforms customers love
Build a company talent loves

Responsibilities:
Explore solutions to our hardest business problem from vast amount of Oath's first party data and sometimes in conjunction of certain third party data
Meet with other scientists and analysts across Field Marketing organization to identify business objectives
Follow-up with stakeholders by providing a detailed research project definition and expectation of the timeline
Literature research on cutting edge study in related fields to bring on new ideas and approaches to our business problems
Gather necessary data to experiment and examine hypothesis to solve business questions
Communicate and publish new findings and generalized methodologies
Coach other team members on scientific models, methodologies, and interpretation of test results

Minimum Qualifications:
5+ years experience in advanced analytics, statistical modeling, machine learning, data mining, natural language processing, or web mining
Ph.D. in Computer Science, Mathematics, Statistics, Physics, or other related fields

Preferred Qualifications:
Experience one or more of the following: R, Matlab, SAS, Python
Experience with data manipulation and analysis with SQL, MapReduce, HIVE, PIG, Spark or other equivalent



Oath is proud to be an equal opportunity workplace. All qualified applicants will receive consideration for employment without regard to, and will not be discriminated against based on, race, gender, color, religion, national origin, sexual orientation, gender identity, veteran status, disability or other protected category. Oath is dedicated to providing an accessible environment for all candidates during the application process and for all employees during their employment. Please let us know if you need a reasonable accommodation to apply for a job or participate in the application process by contacting us at hr-benefits@oath.com, or call us at 1-866-772-3182.

Submission of this information is voluntary and refusal to provide it will not subject you to any adverse treatment.


Currently work for Oath? Please apply on our internal career site.",5.0,"New York, NY",40.7127753,-74.0059728
180,Data Scientist,AdTheorent,"Job Description:
AdTheorent is an ad network engaged in real time bidding to reach the ideal audience for each advertising campaign. We are looking to hire a results-oriented data scientist with experience in data analysis and predictive modeling. Experience in advertising or real time bidding is a plus. The job will involve research, analysis and coding to improve our current technology and develop innovative new solutions to the problems posed by real time bidding. This is an exciting opportunity for a skilled professional (junior or senior) to apply big data techniques to work within a very fast-growing industry.
Responsibilities:
Independently manipulating and analyzing high volume, high-dimensionality real time bidding (RTB) data in order to identify relationships and trends
Build predictive models using machine learning algorithms to optimize advertising campaigns
Visualize results of statistical analyses in the form of graphs, charts, tables and scorecards
Requirements:
Degree in Computer Science, Machine Learning, Operational Research or another relevant technical field (B.S. M.S. or Ph.D.)
Familiarity with relational databases and SQL, data transformation (ETL), data mining, ad-hoc analysis
Extensive experience with Python, R, Stata, SAS, Matlab or another statistical language
Extensive experience solving analytical problems using quantitative techniques
A passion for empirical research and for answering hard questions with data in a clear and precise way
Ability to take high level, loosely-defined business problems and identify precise, quantitative solutions
Experience with big data software and techniques such as Hadoop is a plus
Experience in advertising or real time bidding is a plus
Location: New York
We offer full health coverage, generous PTO, great office culture.
We are an Equal Opportunity Employer.
AdTheorent™ is the world’s first Predictive Targeting platform for mobile.

About AdTheorent
AdTheorent is a technology company that is transforming advertising through data-driven predictive solutions. AdTheorent’s machine learning, tracking and deep linking technologies combine to maximize engagement and awareness for advertisers.
Learn more about our culture here: http://www.adtheorent.com/careers",2.0,"New York, NY",40.7127753,-74.0059728
181,Data Scientist,Fractal Analytics,"As a Data Scientist, you solve complex challenges and identify new opportunities using a combination of analytical expertise, business acumen, strategic thinking, and project and relationship management skills.
RESPONSIBILITIES
Integrate and mine large data sets, connecting data from disparate sources to identify insights and patterns using predictive and prescriptive analytics, and machine learning techniques
Conduct intermediate and advanced statistical analysis, such as linear regression, ANOVA, time-series analysis, classification models, neural networks, decision trees, as well as analysis of unstructured data (e.g., social media listening, digital footprints, speech analytics)
Prepare and present written and verbal reports, findings, and presentations to key stakeholders, distilling complex statistical information into easy-to-understand business language
Apply knowledge of U.S. businesses and corporate groups and relevant industry knowledge to analysis and insights
Manage project budgets and timelines, ensuring times and on-budget completion
QUALIFICATIONS
Experience analyzing large data sets using statistical software, such as SAS, R, Python, and SPSS, to discover new business insights
Excel and PowerPoint a must. SQL Programming and experience of at least one DBMS such as IBM DB2, Oracle, SQL Server or Sybase are required. Java strongly desired
Prior experience with building models, analyzing unstructured data, and/or machine learning
Relevant academic experience and work experience in Statistics, with exposure to data structures and data visualization
Master’s degree in Mathematics, Statistics, Engineering, Computer Science, or a quantitative discipline plus a minimum of 2-3 years of work experience, or bachelor’s degree plus 5 years work experience
Well developed written and oral communication skills, with ability to present and explain data to business manager
Strong project management skills / experience managing projects, budgets, and schedules to successful completion
Some prior exposure to financial services, Telecom or insurance industry desired",22.0,"Jersey City, NJ",40.7177545,-74.0431435
182,Data Scientist,"Two Sigma Investments, LLC.","Two Sigma is looking for Data Scientists from a variety of backgrounds to help propel and enhance its data-driven investment initiatives. As a Two Sigma Data Scientist, you will explore a breadth of challenges: identifying timely and unique data sets, diving deep into a diverse set of data domains, visualizing and exploring underlying data drivers, and developing data set features and forecasts.
Responsibilities:
Apply statistical analysis &amp; modeling techniques with finance intuition to datasets large and small, advance existing initiatives and open opportunities to pursue new and previously unexplored research topics across a wide variety of industries and domains
Operate and extend the data science platform to deliver production-grade data curation and analysis services
Own end-to-end data workflows and develop deep domain expertise on the underlying actors and behaviors manifested through data
Visualize and explore data sets to enable the ideation and generation of new, predictive feature
Qualifications and Experience:
Advanced degree in Computer Science is preferred
3+ years of experience in data analysis or similar role
Experience applying statistical methods (distribution analysis, classification, clustering, etc.)
Strong coding skills with data-frames are a prerequisite, example platforms include Pandas, R, Matlab, and Apache Spark Demonstrated experience highlighting innovation, creativity, and intuition, e.g the ability to laterally identify other sources of useful information and think 'outside the box'
Prior Experience in finance is not required",7.0,"New York, NY",40.7127753,-74.0059728
